t_seconds,phase,pan_deg,tilt_deg,roll_deg,quaternion_w,quaternion_x,quaternion_y,quaternion_z,mode,generation
13.643326687000808,motion,-66.3,-99.5,14.6,0.3345926574012623,0.649483357853654,-0.5069180533066068,-0.45744202771077386,1,1000000
13.78002312299941,motion,-66.3,-99.5,14.4,0.3351635660275996,0.6487212230209134,-0.5081594028801137,-0.45672768700226546,1,1000000
13.894496591999996,motion,-66.3,-99.5,14.3,0.33546364680269397,0.6483306956827193,-0.5087806639001533,-0.45637012035267793,1,1000000
14.006613915000344,motion,-66.3,-99.5,14.2,0.33574775976853805,0.6479496596005913,-0.5093972400038034,-0.45601439923580656,1,1000000
14.126234854000359,motion,-66.3,-99.5,14.1,0.3360345881826302,0.6475686280932077,-0.5100126744389584,-0.4556563391044088,1,1000000
14.250629919000858,motion,-66.3,-99.5,14,0.336332905624638,0.6471775547193661,-0.5106296959408769,-0.4553006730555952,1,1000000
14.36913724400074,motion,-66.3,-99.5,13.9,0.3366181008101741,0.6467885474434021,-0.5112498481174411,-0.4549466143438138,1,1000000
14.490798736000215,motion,-66.3,-99.5,13.7,0.3371981708862826,0.646009450644681,-0.5124823494311008,-0.45423674966946687,1,1000000
14.605532085999585,motion,-66.3,-99.5,13.6,0.33748569298780484,0.6456256954548146,-0.5130954861382637,-0.4538765145957287,1,1000000
14.722627414999806,motion,-66.3,-99.5,13.5,0.33776944648363283,0.6452470378359256,-0.5137094820730554,-0.4535092382899569,1,1000000
14.86656320899965,motion,-66.2,-99.5,13.4,0.33805635110075366,0.6448570997914981,-0.5143252540961345,-0.45315202452145,1,1000000
15.036831663999692,motion,-66.2,-99.5,13.2,0.3386301064677706,0.6440739563986662,-0.5155689662173628,-0.4524235081824939,1,1000000
15.156199135999486,motion,-66.2,-99.5,13.1,0.3389123333604471,0.6436885506853878,-0.5161740112887928,-0.45207064722536366,1,1000000
15.272989663000772,motion,-66.3,-99.5,13,0.3392096151846818,0.6432902794001856,-0.5167897328407257,-0.4517109976809315,1,1000000
15.391562029999477,motion,-66.2,-99.5,12.9,0.339493258493918,0.642902582017859,-0.5174059621041394,-0.45134428970691726,1,1000000
15.50557552600003,motion,-66.2,-99.5,12.7,0.34006312659814425,0.6421245964736872,-0.5186319973216015,-0.4506150506652048,1,1000000
15.618899211000098,motion,-66.2,-99.5,12.6,0.3403532699568417,0.6417239709276585,-0.5192464432186908,-0.4502589565697298,1,1000000
15.739562591999857,motion,-66.2,-99.5,12.5,0.3406347165157403,0.6413333693416784,-0.5198563079061149,-0.44989878684356827,1,1000000
15.863725774999693,motion,-66.2,-99.5,12.4,0.3409213788685321,0.640938775009363,-0.5204723124566752,-0.44953161411170767,1,1000000
15.981178112000634,motion,-66.2,-99.5,12.3,0.34120300897703904,0.6405477018906072,-0.5210790708303906,-0.44917229457104013,1,1000000
16.114194780000616,motion,-66.2,-99.5,12.1,0.3417727515473216,0.639758859872445,-0.5222969446842866,-0.44844831261578094,1,1000000
16.251763610000125,motion,-66.2,-99.5,12,0.3420608617310469,0.6393597680172385,-0.5229153002817758,-0.44807704989652936,1,1000000
16.375593699000092,motion,-66.2,-99.5,11.9,0.34234228776606285,0.6389673360902731,-0.5235183842125903,-0.447717548023569,1,1000000
16.54207942299945,motion,-66.2,-99.5,11.8,0.3426328877927768,0.6385652982518989,-0.5241298645633632,-0.44735327107783224,1,1000000
16.658589650000067,motion,-66.2,-99.5,11.6,0.343196512794699,0.6377739976890312,-0.5253454610002662,-0.44662358657344464,1,1000000
16.76990923899939,motion,-66.2,-99.5,11.5,0.34348004391574716,0.637372421802892,-0.5259566801315267,-0.4462593707495402,1,1000000
16.88176230099998,motion,-66.3,-99.5,11.4,0.3437655265573692,0.6369709960180662,-0.5265643589716529,-0.44589593947832623,1,1000000
16.997071412999503,motion,-66.2,-99.5,11.2,0.34432862845298773,0.6361782898569923,-0.527777591611164,-0.4451581662009995,1,1000000
17.112373232999744,motion,-66.2,-99.5,11.1,0.34461030300191414,0.6357751523127034,-0.5283881555158099,-0.44479169492841,1,1000000
17.231509404000462,motion,-66.2,-99.5,11,0.3448914632136445,0.6353777776266216,-0.5289929716569362,-0.44442254020039357,1,1000000
17.348978947000433,motion,-66.3,-99.5,10.9,0.3451769796036636,0.6349692065111366,-0.5295969014655478,-0.4440654022690804,1,1000000
17.4971046390001,motion,-66.3,-99.5,10.7,0.3457336395501491,0.6341723744163942,-0.5308076096776014,-0.4433248600279837,1,1000000
17.626913759999297,motion,-66.3,-99.5,10.6,0.3460216818453214,0.6337661143844936,-0.5314136740801387,-0.44295486784949617,1,1000000
17.741228261000288,motion,-66.3,-99.5,10.4,0.3463023789665517,0.6333629881394544,-0.5320195384667271,-0.44258467920480343,1,1000000
17.868568358999255,motion,-66.3,-99.5,10.4,0.3465725234956604,0.6329616402213742,-0.5326259811346961,-0.4422178334106618,1,1000000
18.01169883500006,motion,-66.3,-99.5,10.2,0.3471562765347012,0.6321306051922506,-0.5338326543345658,-0.44149305182296206,1,1000000
18.16876143099944,motion,-66.3,-99.5,10.1,0.34741132991195833,0.6317431897143224,-0.5344368286156376,-0.4411158422882108,1,1000000
18.30392248499993,motion,-66.3,-99.5,9.9,0.3479628246031188,0.6309431757084398,-0.5356363029038327,-0.4403706765131865,1,1000000
18.415064150000035,motion,-66.3,-99.5,9.8,0.3482466806674598,0.6305335525758914,-0.536239186859905,-0.43999911699451133,1,1000000
18.527818190999824,motion,-66.3,-99.5,9.7,0.3485229236110567,0.6301343301316936,-0.5368386388024158,-0.4396211705501147,1,1000000
18.672984553000788,motion,-66.2,-99.5,9.6,0.34880208549624897,0.6297238989435734,-0.5374434525703333,-0.4392487353903838,1,1000000
18.794651288999376,motion,-66.3,-99.5,9.5,0.349076295882347,0.629314473239347,-0.5380503458555866,-0.4388745364557243,1,1000000
18.908150559000205,motion,-66.3,-99.5,9.2,0.34964612019258406,0.6284765581908733,-0.5392613394432844,-0.4381346987179419,1,1000000
19.023560294999697,motion,-66.2,-99.5,9.2,0.3498979516644833,0.6280995086340916,-0.539846852342658,-0.43775313441520425,1,1000000
19.146579234000455,motion,-66.2,-99.5,9.1,0.350188521241747,0.6276664692855611,-0.540467795176784,-0.4373755426425467,1,1000000
19.26387785299994,motion,-66.2,-99.5,9,0.3504666682442804,0.6272746318068531,-0.5410608047626082,-0.4369815285466528,1,1000000
19.381412728000214,motion,-66.3,-99.5,8.9,0.3507243268441066,0.6268549335564925,-0.5416482491771649,-0.43664918756244775,1,1000000
19.50871519700013,motion,-66.2,-99.5,8.7,0.35127751224584325,0.6260498377362221,-0.542839366635817,-0.4358797220463994,1,1000000
19.63611479300016,motion,-66.2,-99.5,8.6,0.3515532713568546,0.62563946312939,-0.5434266619943348,-0.43551466405525013,1,1000000
19.75325036600043,motion,-66.2,-99.5,8.5,0.35183860358393043,0.6252239677188526,-0.5440236099133866,-0.43513549507574345,1,1000000
19.867657908000183,motion,-66.3,-99.6,8.3,0.35238486937261115,0.6243952585188314,-0.5452137056668165,-0.4343932321405426,1,1000000
